id,file_name,frame_num,seq_id,width,height,corrupt,location,seq_num_frames,datetime,full_path,annotation_id,category_id,season,subject_id,count,standing,resting,moving,interacting,young_present,species_name
S4/B13/B13_R2/S4_B13_R2_IMAG0100,S4/B13/B13_R2/S4_B13_R2_IMAG0100.JPG,2,SER_S4#B13#2#47,2048,1536,False,B13,3,2012-04-13 11:02:17,../data/serengeti/images/S4_B13_R2_IMAG0100.JPG,1b20ffd7-91f8-11e9-8c5c-000d3a198845,13,S4,ASG000d3lv,1,0.0,0.0,1.0,0.0,0.0,giraffe
S4/I04/I04_R1/S4_I04_R1_IMAG0023,S4/I04/I04_R1/S4_I04_R1_IMAG0023.JPG,2,SER_S4#I04#1#16,2048,1536,False,I04,3,2012-01-04 12:51:19,../data/serengeti/images/S4_I04_R1_IMAG0023.JPG,1c9e510e-91f8-11e9-a2fd-000d3a198845,13,S4,ASG000bv71,3,0.27,0.0,0.93,0.0,0.0,giraffe
S5/H06/H06_R1/S5_H06_R1_IMAG0055,S5/H06/H06_R1/S5_H06_R1_IMAG0055.JPG,1,SER_S5#H06#1#19,2048,1536,False,H06,1,2012-04-28 18:40:59,../data/serengeti/images/S5_H06_R1_IMAG0055.JPG,2115a798-91f8-11e9-9439-000d3a198845,13,S5,ASG000pr8d,1,0.9,0.0,0.0,0.0,0.0,giraffe
S5/G12/G12_R2/S5_G12_R2_IMAG0307,S5/G12/G12_R2/S5_G12_R2_IMAG0307.JPG,2,SER_S5#G12#2#109,2048,1536,False,G12,3,2012-08-21 08:48:54,../data/serengeti/images/S5_G12_R2_IMAG0307.JPG,20e23a9b-91f8-11e9-8922-000d3a198845,13,S5,ASG000pflj,1,0.2,0.0,0.8,0.0,0.0,giraffe
S5/D03/D03_R1/S5_D03_R1_IMAG0159,S5/D03/D03_R1/S5_D03_R1_IMAG0159.JPG,3,SER_S5#D03#1#67,2048,1536,False,D03,3,2012-05-26 11:37:59,../data/serengeti/images/S5_D03_R1_IMAG0159.JPG,1f92b026-91f8-11e9-beb8-000d3a198845,13,S5,ASG000ns2i,6,1.0,0.0,0.3,0.1,0.0,giraffe
S5/C03/C03_R2/S5_C03_R2_IMAG0198,S5/C03/C03_R2/S5_C03_R2_IMAG0198.JPG,1,SER_S5#C03#2#94,2048,1536,False,C03,3,2012-09-10 07:32:14,../data/serengeti/images/S5_C03_R2_IMAG0198.JPG,1f3094b2-91f8-11e9-95f0-000d3a198845,13,S5,ASG000mssi,1,0.1,0.0,0.9,0.0,0.0,giraffe
S5/V10/V10_R1/S5_V10_R1_IMAG1477,S5/V10/V10_R1/S5_V10_R1_IMAG1477.JPG,3,SER_S5#V10#1#532,2048,1536,False,V10,3,2012-06-04 17:42:26,../data/serengeti/images/S5_V10_R1_IMAG1477.JPG,24b22fe5-91f8-11e9-931a-000d3a198845,13,S5,ASG000twy3,1,0.1,0.0,1.0,0.0,0.0,giraffe
S2/V10/V10_R3/S2_V10_R3_PICT1008,S2/V10/V10_R3/S2_V10_R3_PICT1008.JPG,3,SER_S2#V10#3#336,2048,1536,False,V10,3,2011-06-15 14:46:40,../data/serengeti/images/S2_V10_R3_PICT1008.JPG,17f95940-91f8-11e9-8112-000d3a198845,13,S2,ASG00074j2,1,0.21,0.0,0.86,0.0,0.0,giraffe
S4/M08/M08_R1/S4_M08_R1_IMAG0061,S4/M08/M08_R1/S4_M08_R1_IMAG0061.JPG,3,SER_S4#M08#1#27,2048,1536,False,M08,3,2012-02-03 15:46:06,../data/serengeti/images/S4_M08_R1_IMAG0061.JPG,1d826f70-91f8-11e9-abcd-000d3a198845,13,S4,ASG000cs8k,1,0.4,0.0,0.6,0.0,0.0,giraffe
S5/G01/G01_R2/S5_G01_R2_IMAG0802,S5/G01/G01_R2/S5_G01_R2_IMAG0802.JPG,3,SER_S5#G01#2#316,2048,1536,False,G01,3,2012-09-26 15:36:09,../data/serengeti/images/S5_G01_R2_IMAG0802.JPG,20b1188b-91f8-11e9-884c-000d3a198845,13,S5,ASG000p72h,1,0.09,0.0,0.91,0.0,0.0,giraffe
S4/K06/K06_R1/S4_K06_R1_IMAG0602,S4/K06/K06_R1/S4_K06_R1_IMAG0602.JPG,3,SER_S4#K06#1#256,2048,1536,False,K06,3,2012-03-13 11:14:06,../data/serengeti/images/S4_K06_R1_IMAG0602.JPG,1d11fa3e-91f8-11e9-8b02-000d3a198845,13,S4,ASG000dzct,2,0.0,0.0,1.0,0.0,0.0,giraffe
S4/F01/F01_R2/S4_F01_R2_IMAG0675,S4/F01/F01_R2/S4_F01_R2_IMAG0675.JPG,3,SER_S4#F01#2#375,2048,1536,False,F01,3,2012-04-17 16:15:29,../data/serengeti/images/S4_F01_R2_IMAG0675.JPG,1c04d033-91f8-11e9-a4a3-000d3a198845,13,S4,ASG000bxa5,1,0.03,0.0,0.97,0.0,0.0,giraffe
S4/E05/E05_R2/S4_E05_R2_IMAG0401,S4/E05/E05_R2/S4_E05_R2_IMAG0401.JPG,3,SER_S4#E05#2#135,2048,1536,False,E05,3,2012-02-20 12:52:37,../data/serengeti/images/S4_E05_R2_IMAG0401.JPG,1be22b64-91f8-11e9-8669-000d3a198845,13,S4,ASG000baxg,1,0.27,0.0,0.82,0.0,0.0,giraffe
S5/C13/C13_R2/S5_C13_R2_IMAG0822,S5/C13/C13_R2/S5_C13_R2_IMAG0822.JPG,3,SER_S5#C13#2#296,2048,1536,False,C13,3,2012-09-17 12:40:21,../data/serengeti/images/S5_C13_R2_IMAG0822.JPG,1f7fc605-91f8-11e9-8705-000d3a198845,13,S5,ASG000npap,1,1.0,0.0,0.0,0.0,0.0,giraffe
S6/E02/E02_R2/S6_E02_R2_IMAG1857,S6/E02/E02_R2/S6_E02_R2_IMAG1857.JPG,1,SER_S6#E02#2#655,2560,1920,False,E02,3,2013-03-12 16:53:09,../data/serengeti/images/S6_E02_R2_IMAG1857.JPG,25648f3f-91f8-11e9-aff2-000d3a198845,13,S6,ASG000yqx8,1,0.16,0.02,0.57,0.0,0.0,giraffe
S1/L07/L07_R1/S1_L07_R1_PICT0214,S1/L07/L07_R1/S1_L07_R1_PICT0214.JPG,3,SER_S1#L07#1#72,2048,1536,False,L07,3,2010-09-26 06:51:50,../data/serengeti/images/S1_L07_R1_PICT0214.JPG,12ca72b0-91f8-11e9-9456-000d3a198845,13,S1,ASG0001ok5,1,0.38,0.0,0.69,0.0,0.0,giraffe
S6/K02/K02_R2/S6_K02_R2_IMAG0228,S6/K02/K02_R2/S6_K02_R2_IMAG0228.JPG,1,SER_S6#K02#2#88,2048,1536,False,K02,3,2013-03-17 13:43:39,../data/serengeti/images/S6_K02_R2_IMAG0228.JPG,266c159a-91f8-11e9-beb1-000d3a198845,13,S6,ASG000zyw9,1,0.05,0.0,0.98,0.0,0.0,giraffe
S6/T08/T08_R1/S6_T08_R1_IMAG0325,S6/T08/T08_R1/S6_T08_R1_IMAG0325.JPG,3,SER_S6#T08#1#129,2048,1536,False,T08,3,2013-01-01 18:45:39,../data/serengeti/images/S6_T08_R1_IMAG0325.JPG,27c340b5-91f8-11e9-b4d7-000d3a198845,13,S6,ASG0011k7l,1,0.42,0.0,0.69,0.0,0.0,giraffe
S5/E05/E05_R3/S5_E05_R3_IMAG0531,S5/E05/E05_R3/S5_E05_R3_IMAG0531.JPG,2,SER_S5#E05#3#252,2048,1536,False,E05,3,2012-10-17 15:19:38,../data/serengeti/images/S5_E05_R3_IMAG0531.JPG,202e7c8a-91f8-11e9-8721-000d3a198845,13,S5,ASG000oktk,1,0.0,0.0,1.0,0.0,0.0,giraffe
S2/K04/K04_R1/S2_K04_R1_PICT0064,S2/K04/K04_R1/S2_K04_R1_PICT0064.JPG,3,SER_S2#K04#1#22,2048,1536,False,K04,3,2011-02-17 09:08:31,../data/serengeti/images/S2_K04_R1_PICT0064.JPG,1676d6ca-91f8-11e9-8f4f-000d3a198845,13,S2,ASG00079if,2,0.0,0.0,1.0,0.0,0.0,giraffe
S5/J12/J12_R1/S5_J12_R1_IMAG0186,S5/J12/J12_R1/S5_J12_R1_IMAG0186.JPG,1,SER_S5#J12#1#95,2048,1536,False,J12,1,2012-06-23 02:37:29,../data/serengeti/images/S5_J12_R1_IMAG0186.JPG,21dbde88-91f8-11e9-9ed7-000d3a198845,13,S5,ASG000qpdu,1,1.0,0.0,0.0,0.0,0.0,giraffe
S4/E05/E05_R2/S4_E05_R2_IMAG1323,S4/E05/E05_R2/S4_E05_R2_IMAG1323.JPG,2,SER_S4#E05#2#466,2048,1536,False,E05,3,2012-04-02 18:02:15,../data/serengeti/images/S4_E05_R2_IMAG1323.JPG,1be3da82-91f8-11e9-b358-000d3a198845,13,S4,ASG000bb22,1,0.54,0.0,0.46,0.0,0.0,giraffe
S5/L01/L01_R1/S5_L01_R1_IMAG1460,S5/L01/L01_R1/S5_L01_R1_IMAG1460.JPG,2,SER_S5#L01#1#509,2048,1536,False,L01,3,2012-07-15 07:18:43,../data/serengeti/images/S5_L01_R1_IMAG1460.JPG,2218c03e-91f8-11e9-ac11-000d3a198845,13,S5,ASG000qze0,1,0.0,0.0,1.0,0.0,0.0,giraffe
S5/G12/G12_R2/S5_G12_R2_IMAG0318,S5/G12/G12_R2/S5_G12_R2_IMAG0318.JPG,1,SER_S5#G12#2#113,2048,1536,False,G12,3,2012-08-21 10:06:51,../data/serengeti/images/S5_G12_R2_IMAG0318.JPG,20e23aa6-91f8-11e9-a2b4-000d3a198845,13,S5,ASG000pfln,1,0.2,0.0,0.8,0.0,0.0,giraffe
S5/D06/D06_R2/S5_D06_R2_IMAG0457,S5/D06/D06_R2/S5_D06_R2_IMAG0457.JPG,1,SER_S5#D06#2#169,2048,1536,False,D06,3,2012-08-19 14:17:09,../data/serengeti/images/S5_D06_R2_IMAG0457.JPG,1fbcf4dc-91f8-11e9-b25f-000d3a198845,8,S5,ASG000o1mu,1,0.2,0.0,0.8,0.0,0.0,hyenaspotted
S2/H02/H02_R1/S2_H02_R1_IMAG1267,S2/H02/H02_R1/S2_H02_R1_IMAG1267.JPG,1,SER_S2#H02#1#541,2048,1536,False,H02,1,2011-03-12 23:49:06,../data/serengeti/images/S2_H02_R1_IMAG1267.JPG,159db699-91f8-11e9-b877-000d3a198845,8,S2,ASG0005ium,1,0.75,0.0,0.25,0.0,0.0,hyenaspotted
S2/Q09/Q09_R4/S2_Q09_R4_IMAG1011,S2/Q09/Q09_R4/S2_Q09_R4_IMAG1011.JPG,3,SER_S2#Q09#4#427,2048,1536,False,Q09,3,2011-07-24 12:23:08,../data/serengeti/images/S2_Q09_R4_IMAG1011.JPG,178980e0-91f8-11e9-991f-000d3a198845,8,S2,ASG0006j5d,1,0.0,1.0,0.0,0.0,0.0,hyenaspotted
S5/P03/P03_R3/S5_P03_R3_IMAG3931,S5/P03/P03_R3/S5_P03_R3_IMAG3931.JPG,1,SER_S5#P03#3#1781,2048,1536,False,P03,1,2012-11-21 02:39:30,../data/serengeti/images/S5_P03_R3_IMAG3931.JPG,2360818a-91f8-11e9-9649-000d3a198845,8,S5,ASG000sglv,1,0.6,0.0,0.3,0.0,0.0,hyenaspotted
S4/M13/M13_R2/S4_M13_R2_IMAG1430,S4/M13/M13_R2/S4_M13_R2_IMAG1430.JPG,1,SER_S4#M13#2#600,2048,1536,False,M13,3,2012-04-03 08:28:58,../data/serengeti/images/S4_M13_R2_IMAG1430.JPG,1d9756a7-91f8-11e9-88b0-000d3a198845,8,S4,ASG000eb46,1,0.07,0.03,0.97,0.0,0.0,hyenaspotted
S2/G02/G02_R2/S2_G02_R2_PICT1549,S2/G02/G02_R2/S2_G02_R2_PICT1549.JPG,1,SER_S2#G02#2#517,2048,1536,False,G02,3,2011-06-01 14:38:25,../data/serengeti/images/S2_G02_R2_PICT1549.JPG,153de374-91f8-11e9-97f3-000d3a198845,8,S2,ASG00052o0,1,0.0,0.0,1.0,0.0,0.0,hyenaspotted
S1/H06/H06_R3/S1_H06_R3_PICT0480,S1/H06/H06_R3/S1_H06_R3_PICT0480.JPG,2,SER_S1#H06#3#161,2048,1536,False,H06,3,2010-08-14 18:18:00,../data/serengeti/images/S1_H06_R3_PICT0480.JPG,1219719b-91f8-11e9-be84-000d3a198845,8,S1,ASG00007nq,1,0.0,0.0,1.0,0.0,0.0,hyenaspotted
S1/H02/H02_R1/S1_H02_R1_PICT0137,S1/H02/H02_R1/S1_H02_R1_PICT0137.JPG,1,SER_S1#H02#1#47,2048,1536,False,H02,3,2010-09-13 03:30:58,../data/serengeti/images/S1_H02_R1_PICT0137.JPG,12080cb8-91f8-11e9-8c30-000d3a198845,8,S1,ASG00005v1,1,0.1,0.0,0.9,0.0,0.0,hyenaspotted
S2/L09/L09_R1/S2_L09_R1_IMAG0056,S2/L09/L09_R1/S2_L09_R1_IMAG0056.JPG,3,SER_S2#L09#1#20,2048,1536,False,L09,3,2011-03-19 11:37:05,../data/serengeti/images/S2_L09_R1_IMAG0056.JPG,16bedc54-91f8-11e9-be74-000d3a198845,8,S2,ASG0007kex,1,0.13,0.0,0.93,0.0,0.0,hyenaspotted
S2/D02/D02_R4/S2_D02_R4_IMAG2709,S2/D02/D02_R4/S2_D02_R4_IMAG2709.JPG,1,SER_S2#D02#4#1081,2048,1536,False,D02,1,2011-07-27 19:24:45,../data/serengeti/images/S2_D02_R4_IMAG2709.JPG,1440be92-91f8-11e9-8bd2-000d3a198845,8,S2,ASG0003yl2,1,0.15,0.0,1.0,0.0,0.0,hyenaspotted
S2/H07/H07_R3/S2_H07_R3_PICT4532,S2/H07/H07_R3/S2_H07_R3_PICT4532.JPG,1,SER_S2#H07#3#1512,2048,1536,False,H07,3,2011-06-08 16:30:00,../data/serengeti/images/S2_H07_R3_PICT4532.JPG,15cda06d-91f8-11e9-aac1-000d3a198845,8,S2,ASG0003vmq,1,0.0,0.0,1.0,0.0,0.0,hyenaspotted
S3/J03/J03_R11/S3_J03_R11_IMAG0736,S3/J03/J03_R11/S3_J03_R11_IMAG0736.JPG,1,SER_S3#J03#11#356,2048,1536,False,J03,1,2011-11-01 20:37:03,../data/serengeti/images/S3_J03_R11_IMAG0736.JPG,1983f03c-91f8-11e9-9f71-000d3a198845,8,S3,ASG0008bn1,1,0.2,0.1,0.8,0.0,0.0,hyenaspotted
S1/N11/N11_R2/S1_N11_R2_PICT0125,S1/N11/N11_R2/S1_N11_R2_PICT0125.JPG,1,SER_S1#N11#2#43,2048,1536,False,N11,3,2010-11-03 20:28:20,../data/serengeti/images/S1_N11_R2_PICT0125.JPG,131585b6-91f8-11e9-8d27-000d3a198845,8,S1,ASG0001zb0,1,0.2,0.0,1.0,0.0,0.0,hyenaspotted
S4/B13/B13_R1/S4_B13_R1_IMAG0136,S4/B13/B13_R1/S4_B13_R1_IMAG0136.JPG,2,SER_S4#B13#1#49,2048,1536,False,B13,3,2012-02-08 07:09:41,../data/serengeti/images/S4_B13_R1_IMAG0136.JPG,1b1d5628-91f8-11e9-82d3-000d3a198845,8,S4,ASG000d3tm,1,0.07,0.04,0.89,0.0,0.0,hyenaspotted
S2/Q10/Q10_R2/S2_Q10_R2_PICT0106,S2/Q10/Q10_R2/S2_Q10_R2_PICT0106.JPG,3,SER_S2#Q10#2#36,2048,1536,False,Q10,3,2011-03-27 22:35:47,../data/serengeti/images/S2_Q10_R2_PICT0106.JPG,178adf23-91f8-11e9-b1a5-000d3a198845,8,S2,ASG0006jqn,1,0.0,0.0,1.0,0.0,0.0,hyenaspotted
S2/H01/H01_R1/S2_H01_R1_PICT0088,S2/H01/H01_R1/S2_H01_R1_PICT0088.JPG,2,SER_S2#H01#1#31,2048,1536,False,H01,3,2011-03-07 22:41:48,../data/serengeti/images/S2_H01_R1_PICT0088.JPG,159a81b6-91f8-11e9-8344-000d3a198845,8,S2,ASG0005hm9,1,0.09,0.0,0.91,0.0,0.0,hyenaspotted
S3/M06/M06_R11/S3_M06_R11_IMAG0423,S3/M06/M06_R11/S3_M06_R11_IMAG0423.JPG,3,SER_S3#M06#11#144,2048,1536,False,M06,3,2011-09-30 11:21:01,../data/serengeti/images/S3_M06_R11_IMAG0423.JPG,1a2ded12-91f8-11e9-a417-000d3a198845,8,S3,ASG0008kim,1,0.92,0.08,0.0,0.0,0.0,hyenaspotted
S1/H06/H06_R4/S1_H06_R4_PICT0500,S1/H06/H06_R4/S1_H06_R4_PICT0500.JPG,1,SER_S1#H06#4#168,2048,1536,False,H06,3,2010-08-31 13:01:48,../data/serengeti/images/S1_H06_R4_PICT0500.JPG,121b451c-91f8-11e9-b3bd-000d3a198845,8,S1,ASG00012uk,1,0.0,0.92,0.08,0.0,0.0,hyenaspotted
S1/G02/G02_R3/S1_G02_R3_PICT0371,S1/G02/G02_R3/S1_G02_R3_PICT0371.JPG,3,SER_S1#G02#3#124,2048,1536,False,G02,3,2010-10-04 05:09:26,../data/serengeti/images/S1_G02_R3_PICT0371.JPG,11cdc2e8-91f8-11e9-870e-000d3a198845,8,S1,ASG00002kc,1,0.11,0.0,1.0,0.0,0.0,hyenaspotted
S2/H06/H06_R3/S2_H06_R3_IMAG0056,S2/H06/H06_R3/S2_H06_R3_IMAG0056.JPG,1,SER_S2#H06#3#28,2048,1536,False,H06,1,2011-06-13 02:46:20,../data/serengeti/images/S2_H06_R3_IMAG0056.JPG,15b84346-91f8-11e9-b22c-000d3a198845,8,S2,ASG0005mep,1,0.43,0.0,0.07,0.0,0.0,hyenaspotted
S2/I07/I07_R3/S2_I07_R3_PICT0042,S2/I07/I07_R3/S2_I07_R3_PICT0042.JPG,2,SER_S2#I07#3#15,2048,1536,False,I07,3,2011-04-19 09:16:14,../data/serengeti/images/S2_I07_R3_PICT0042.JPG,16015aa2-91f8-11e9-a15a-000d3a198845,8,S2,ASG0005tbg,1,0.83,0.0,0.17,0.0,0.0,hyenaspotted
S1/G09/G09_R1/S1_G09_R1_PICT0120,S1/G09/G09_R1/S1_G09_R1_PICT0120.JPG,2,SER_S1#G09#1#37,2048,1536,False,G09,3,2010-09-05 16:15:52,../data/serengeti/images/S1_G09_R1_PICT0120.JPG,11e39544-91f8-11e9-a40e-000d3a198845,8,S1,ASG0000yvk,1,0.62,0.25,0.06,0.06,0.0,hyenaspotted
S4/B13/B13_R1/S4_B13_R1_IMAG0132,S4/B13/B13_R1/S4_B13_R1_IMAG0132.JPG,1,SER_S4#B13#1#48,2048,1536,False,B13,3,2012-02-08 06:44:25,../data/serengeti/images/S4_B13_R1_IMAG0132.JPG,1b1d5624-91f8-11e9-847c-000d3a198845,8,S4,ASG000d43g,1,0.0,0.0,0.79,0.07,0.0,hyenaspotted
S1/G03/G03_R4/S1_G03_R4_PICT2089,S1/G03/G03_R4/S1_G03_R4_PICT2089.JPG,3,SER_S1#G03#4#697,2048,1536,False,G03,3,2010-10-24 20:08:10,../data/serengeti/images/S1_G03_R4_PICT2089.JPG,11d738d2-91f8-11e9-9963-000d3a198845,8,S1,ASG0000wfq,1,0.0,0.0,1.0,0.0,0.0,hyenaspotted
S4/N08/N08_R1/S4_N08_R1_IMAG0590,S4/N08/N08_R1/S4_N08_R1_IMAG0590.JPG,1,SER_S4#N08#1#198,2048,1536,False,N08,1,2012-02-18 21:21:29,../data/serengeti/images/S4_N08_R1_IMAG0590.JPG,1daf2514-91f8-11e9-a40e-000d3a198845,8,S4,ASG000bjfl,1,0.24,0.0,0.82,0.0,0.0,hyenaspotted
S1/H06/H06_R3/S1_H06_R3_PICT0053,S1/H06/H06_R3/S1_H06_R3_PICT0053.JPG,1,SER_S1#H06#3#19,2048,1536,False,H06,3,2010-08-09 20:55:34,../data/serengeti/images/S1_H06_R3_PICT0053.JPG,1218ae77-91f8-11e9-8208-000d3a198845,8,S1,ASG00007js,1,0.06,0.89,0.11,0.17,0.0,hyenaspotted
S5/H05/H05_R2/S5_H05_R2_IMAG0282,S5/H05/H05_R2/S5_H05_R2_IMAG0282.JPG,1,SER_S5#H05#2#99,2048,1536,False,H05,3,2012-08-05 12:40:10,../data/serengeti/images/S5_H05_R2_IMAG0282.JPG,2110ed97-91f8-11e9-aa42-000d3a198845,8,S5,ASG000pqez,1,0.5,0.5,0.0,0.0,0.0,hyenaspotted
S1/E05/E05_R4/S1_E05_R4_PICT0969,S1/E05/E05_R4/S1_E05_R4_PICT0969.JPG,2,SER_S1#E05#4#324,2048,1536,False,E05,3,2010-09-19 19:15:46,../data/serengeti/images/S1_E05_R4_PICT0969.JPG,11625517-91f8-11e9-9429-000d3a198845,8,S1,ASG0002hg3,1,0.08,0.0,1.0,0.0,0.0,hyenaspotted
S4/B06/B06_R2/S4_B06_R2_IMAG0252,S4/B06/B06_R2/S4_B06_R2_IMAG0252.JPG,1,SER_S4#B06#2#146,2048,1536,False,B06,1,2012-04-02 22:35:22,../data/serengeti/images/S4_B06_R2_IMAG0252.JPG,1afd70e0-91f8-11e9-b532-000d3a198845,8,S4,ASG000f8wi,1,0.0,0.0,1.0,0.0,0.0,hyenaspotted
S5/L01/L01_R1/S5_L01_R1_IMAG0951,S5/L01/L01_R1/S5_L01_R1_IMAG0951.JPG,1,SER_S5#L01#1#319,2048,1536,False,L01,1,2012-06-03 02:19:49,../data/serengeti/images/S5_L01_R1_IMAG0951.JPG,2217d5f8-91f8-11e9-9aaa-000d3a198845,8,S5,ASG000qz8g,1,0.4,0.0,0.7,0.0,0.0,hyenaspotted
S2/G02/G02_R2/S2_G02_R2_PICT1910,S2/G02/G02_R2/S2_G02_R2_PICT1910.JPG,2,SER_S2#G02#2#637,2048,1536,False,G02,3,2011-06-16 13:21:53,../data/serengeti/images/S2_G02_R2_PICT1910.JPG,153ef689-91f8-11e9-87af-000d3a198845,8,S2,ASG00052mg,1,0.0,0.0,1.0,0.0,0.0,hyenaspotted
S5/G05/G05_R3/S5_G05_R3_IMAG0056,S5/G05/G05_R3/S5_G05_R3_IMAG0056.JPG,1,SER_S5#G05#3#30,2048,1536,False,G05,1,2012-07-23 00:14:44,../data/serengeti/images/S5_G05_R3_IMAG0056.JPG,20c6c4c5-91f8-11e9-895b-000d3a198845,8,S5,ASG000pb4c,1,0.1,0.0,1.0,0.0,0.0,hyenaspotted
S2/D09/D09_R3/S2_D09_R3_PICT0887,S2/D09/D09_R3/S2_D09_R3_PICT0887.JPG,2,SER_S2#D09#3#296,2048,1536,False,D09,3,2011-06-11 11:51:25,../data/serengeti/images/S2_D09_R3_PICT0887.JPG,14716a7d-91f8-11e9-afdc-000d3a198845,8,S2,ASG00047mt,1,0.7,0.0,0.3,0.0,0.0,hyenaspotted
S1/G09/G09_R1/S1_G09_R1_PICT0043,S1/G09/G09_R1/S1_G09_R1_PICT0043.JPG,3,SER_S1#G09#1#11,2048,1536,False,G09,3,2010-09-05 15:15:28,../data/serengeti/images/S1_G09_R1_PICT0043.JPG,11e36e21-91f8-11e9-97fa-000d3a198845,8,S1,ASG0000yuu,1,0.79,0.0,0.14,0.14,0.0,hyenaspotted
S3/J05/J05_R11/S3_J05_R11_IMAG0870,S3/J05/J05_R11/S3_J05_R11_IMAG0870.JPG,2,SER_S3#J05#11#310,2048,1536,False,J05,3,2011-10-11 16:23:40,../data/serengeti/images/S3_J05_R11_IMAG0870.JPG,19915e1c-91f8-11e9-bd20-000d3a198845,8,S3,ASG0008cl6,1,0.64,0.0,0.07,0.21,0.0,hyenaspotted
S5/H07/H07_R2/S5_H07_R2_IMAG0839,S5/H07/H07_R2/S5_H07_R2_IMAG0839.JPG,2,SER_S5#H07#2#294,2048,1536,False,H07,3,2012-09-12 14:07:08,../data/serengeti/images/S5_H07_R2_IMAG0839.JPG,21290780-91f8-11e9-849d-000d3a198845,8,S5,ASG000puja,1,1.0,0.0,0.0,0.0,0.0,hyenaspotted
S2/G02/G02_R3/S2_G02_R3_PICT0403,S2/G02/G02_R3/S2_G02_R3_PICT0403.JPG,3,SER_S2#G02#3#135,2048,1536,False,G02,3,2011-07-14 23:32:31,../data/serengeti/images/S2_G02_R3_PICT0403.JPG,153fb6a9-91f8-11e9-86f7-000d3a198845,8,S2,ASG00052bv,1,0.09,0.0,1.0,0.0,0.0,hyenaspotted
S4/F07/F07_R2/S4_F07_R2_IMAG0161,S4/F07/F07_R2/S4_F07_R2_IMAG0161.JPG,2,SER_S4#F07#2#62,2048,1536,False,F07,3,2012-03-14 18:29:37,../data/serengeti/images/S4_F07_R2_IMAG0161.JPG,1c14879d-91f8-11e9-b8f6-000d3a198845,8,S4,ASG000efo2,1,0.25,0.25,0.5,0.0,0.0,hyenaspotted
S1/R12/R12_R1/S1_R12_R1_PICT0488,S1/R12/R12_R1/S1_R12_R1_PICT0488.JPG,1,SER_S1#R12#1#164,2048,1536,False,R12,3,2010-10-13 06:36:44,../data/serengeti/images/S1_R12_R1_PICT0488.JPG,1383d6f4-91f8-11e9-8b53-000d3a198845,8,S1,ASG0000gy6,1,0.76,0.0,0.19,0.19,0.19,hyenaspotted
S5/P10/P10_R2/S5_P10_R2_IMAG0221,S5/P10/P10_R2/S5_P10_R2_IMAG0221.JPG,1,SER_S5#P10#2#78,2048,1536,False,P10,3,2012-08-04 11:17:37,../data/serengeti/images/S5_P10_R2_IMAG0221.JPG,2389b3cc-91f8-11e9-8f61-000d3a198845,8,S5,ASG000snei,1,0.5,0.33,0.17,0.0,0.0,hyenaspotted
S3/U10/U10_R11/S3_U10_R11_IMAG0136,S3/U10/U10_R11/S3_U10_R11_IMAG0136.JPG,1,SER_S3#U10#11#48,2048,1536,False,U10,1,2011-10-02 03:59:51,../data/serengeti/images/S3_U10_R11_IMAG0136.JPG,1ae2be4d-91f8-11e9-9e9e-000d3a198845,8,S3,ASG0007wnr,1,1.0,0.0,0.0,0.0,0.0,hyenaspotted
S2/B06/B06_R1/S2_B06_R1_PICT0363,S2/B06/B06_R1/S2_B06_R1_PICT0363.JPG,2,SER_S2#B06#1#122,2048,1536,False,B06,3,2011-03-21 17:42:30,../data/serengeti/images/S2_B06_R1_PICT0363.JPG,13d0bd40-91f8-11e9-84a4-000d3a198845,8,S2,ASG0003i07,1,0.0,0.0,1.0,0.0,0.0,hyenaspotted
S5/F03/F03_R3/S5_F03_R3_IMAG0659,S5/F03/F03_R3/S5_F03_R3_IMAG0659.JPG,1,SER_S5#F03#3#285,2048,1536,False,F03,1,2012-11-14 20:40:53,../data/serengeti/images/S5_F03_R3_IMAG0659.JPG,208994f6-91f8-11e9-8394-000d3a198845,8,S5,ASG000oyxv,1,0.1,0.0,0.9,0.0,0.0,hyenaspotted
S1/R10/R10_R1/S1_R10_R1_PICT0078,S1/R10/R10_R1/S1_R10_R1_PICT0078.JPG,2,SER_S1#R10#1#27,2048,1536,False,R10,3,2010-09-21 17:02:54,../data/serengeti/images/S1_R10_R1_PICT0078.JPG,137bc1a0-91f8-11e9-b099-000d3a198845,8,S1,ASG0000g8k,2,0.36,0.0,0.73,0.18,0.0,hyenaspotted
S5/T12/T12_R4/S5_T12_R4_IMAG1788,S5/T12/T12_R4/S5_T12_R4_IMAG1788.JPG,1,SER_S5#T12#4#672,2048,1536,False,T12,1,2012-12-29 20:35:54,../data/serengeti/images/S5_T12_R4_IMAG1788.JPG,2468a261-91f8-11e9-bd45-000d3a198845,8,S5,ASG000tlrf,1,0.6,0.0,0.4,0.0,0.0,hyenaspotted
S1/H06/H06_R4/S1_H06_R4_PICT0995,S1/H06/H06_R4/S1_H06_R4_PICT0995.JPG,1,SER_S1#H06#4#333,2048,1536,False,H06,3,2010-09-10 14:40:02,../data/serengeti/images/S1_H06_R4_PICT0995.JPG,121c7ed7-91f8-11e9-a091-000d3a198845,8,S1,ASG00012z6,1,0.0,0.0,1.0,0.0,0.0,hyenaspotted
